pub_date,description,sentiment
2024-11-25 14:00:00,FT는 삼성전자가 인공지능AI 반도체 부진 등으로 어려움을 겪고 있다면서 세계 최대 메모리칩 제조업체지만 AI 반도체인 고대역폭 메모리HBM 부문 경쟁에서는 <SK하이닉스>에 뒤처져 있다고 지적했다,2
2024-11-25 14:00:00,첫 번째 세션에서는 강석훈 회장과 고승범 전 금융위원장 김성한 전 국가안보실장 김종석 전 규제개혁위원회 공동위원장 김진국 전 <SK하이닉스> 부사장 윤상직 전 산업부 장관이 국제정세산업경제금융 등,0
2024-11-25 14:00:00,첫 번째 세션은 강 회장과 고승범 전 금융위원장 김성한 전 국가안보실장 김종석 전 규제개혁위원회 공동위원장 김진국 전 <SK하이닉스> 부사장 윤상직 전 산업부 장관이 국제정세산업경제금융 등 신산업정책,0
2024-11-25 14:00:00,첫 번째 세션에서는 강 회장과 고승범 전 금융위원장 김성한 전 국가안보실장 김종석 전 규제개혁위원회 공동위원장 김진국 전 <SK하이닉스> 부사장 윤상직 전 산업부 장관이 국제정세산업경제금융 등,0
2024-11-25 14:00:00,HBM에서 <SK하이닉스>에 무릎을 꿇은 것이다 <SK하이닉스>는 2013년 세계최초로 HBMHigh Bandwidth Memory 고대역폭 메모리 개발에 성공했다 당시에는 수요가 거의 없는 제품으로 시장의 외면을 받는 분야였다 그럼에도,2
2024-11-25 14:00:00,여러 번 파운드리는 TSMC한테 밀리고 또 AI 반도체는 <SK하이닉스>한테 최근 뒤졌고요 그다음에 또 레거시 반도체는 중국이 또 따라오고 있고 또 일부 전자제품은 중국이 싸게 줄 좋게 생산하고 있거든요 이대호,2
2024-11-25 14:00:00,청두가오전 대표는 삼성전자 상무와 하이닉스반도체현 <SK하이닉스> 부사장을 지내며 국내 반도체 업계에서 30년을 근무한 인물입니다 경찰은 또 올해 해외유출 6건에서 발생한 범죄수익 49억원 상당을,0
2024-11-25 14:00:00,앞서 최근 열린 3분기810월 실적 발표 콘퍼런스콜전화회의에서 황CEO는 메모리 공급업체로 <SK하이닉스>와 마이크론 등을 언급했지만 삼성전자는 언급하지 않은 바 있다 그동안 엔비디아로의 HBM 납품이,0
2024-11-25 14:00:00,<SK하이닉스>의 소비자용 포터블 SSD 비틀Beetle X31 라인업에 2TB 용량이 추가됩니다 지난해 처음 출시된 비틀 X31은 하이닉스의 첫 외장형 SSD로 53g의 무게 74x46x148의 작은 크기로 휴대에 최적화된 제품입니다,1
2024-11-25 14:00:00,첫번째 세션에서는 강석훈 한국산업은행 회장과 고승범 前금융위원장 김성한 前국가안보실장 김종석 前규제개혁위원회 공동위원장 김진국 前<SK하이닉스> 부사장 윤상직 前산업부 장관이 국제정세산업경제금융,0
2024-11-25 14:00:00,코스피 시가총액 상위 종목은 삼성전자005930286 <SK하이닉스>000660074 LG에너지솔루션373220432 삼성바이오로직스207940214 현대차005380161 기아000270031 KB금융041 셀트리온0682702,0
2024-11-25 14:00:00,청두가오전 대표는 삼성전자 상무와 하이닉스반도체현 <SK하이닉스> 부사장을 지내며 국내 반도체 업계에서 30년을 근무한 인물이다 지난 10월에는 국내 디스플레이 업체에서 영업비밀을 촬영한 뒤 중국에 유출해,0
2024-11-25 14:00:00,첫 번째 세션에서는 강석훈 한국산업은행 회장과 고승범 전 금융위원장 김성한 전 국가안보실장 김종석 전 규제개혁위원회 공동위원장 김진국 전 <SK하이닉스> 부사장 윤상직 전 산업통상자원부 장관이 국제정세산업,0
2024-11-25 14:00:00,영국 파이낸셜타임스FT는 24일현지시간 삼성전자가 <SK하이닉스>에 AI 메모리인 HBM고대역폭메모리 경쟁에 뒤쳐지고 경영 쇄신을 준비하고 있다고 전하면서 이로 인해 주가 하락을 면치 못하고 있다고 진단했다,2
2024-11-25 14:00:00,시가총액 상위종목 중 삼성전자268 <SK하이닉스>091 LG에너지솔루션395 삼성바이오로직스246 현대차161 기아031 KB금융041 셀트리온254 등이 상승 거래 중이다 한편 이날 오후 1시,1
2024-11-25 14:00:00,삼성SDI 삼성디스플레이 등의 삼성계열사들은 이미 천안 아산 일대에 대규모 생산시설을 마련해 자리를 잡았으며 청주에는 <SK하이닉스>가 들어와 있다 이 외에도 현대자동차 LG생활건강 등의 기업들도 충남 충북,0
2024-11-25 14:00:00,다만 삼성전자가 HBM3E를 엔비디아에 납품하더라도 물량은 <SK하이닉스>나 마이크론 등 경쟁사 대비 많지 않을 것으로 예상된다 이미 <SK하이닉스>가 지난 3월 HBM3E 8단 양산을 시작했고 10월엔 12단 제품도 본격적인,2
2024-11-25 13:00:00,삼성SDI 삼성디스플레이 등의 삼성계열사들은 이미 천안 아산 일대에 대규모 생산시설을 마련해 자리를 잡았으며 청주에는 <SK하이닉스>가 들어와 있다 이 외에도 현대자동차 LG생활건강 등의 기업들도 충남 충북,0
2024-11-25 12:00:00,청두가오전 대표는 삼성전자 상무와 <SK하이닉스> 부사장을 지내며 국내 반도체 업계에서 30년을 근무했다 국수본은 올 상반기 기술 유출 사건 6건에서 총 49억여원 상당의 범죄 수익을 환수했다 경찰은 중국 업체에,1
2024-11-25 15:00:00,이 밖에 시가총액 10위권 내 종목들은 <SK하이닉스>017 LG에너지솔루션358 삼성바이오로직스257 현대차092 셀트리온190 NAVER168 등 기아061와 KB금융041을 제외한 전,0
2024-11-25 15:00:00,삼성전자  339  <SK하이닉스>  017  LG에너지솔루션  358  삼성바이오로직스  257  현대차  092  삼성전자우  198  기아  061  KB금융  041  셀트리온  190  NAVER  168  코스닥도 293,0
2024-11-25 15:00:00,<SK하이닉스>000660와 연계된 고려대 반도체공학과의 경우 9명이 졸업한다 삼성전자005930와 손을 잡은 연세대 시스템반도체공학과의 경우 고려대보다 약 3배 많은 입학 정원을 고려하면 약 30명이 삼성에 입사할 것으로,0
2024-11-25 15:00:00,이투데이손민지 기자  국민연금 빅4 주식평가액 분석 삼성전자 주식평가액 연초 365조256조 외국인 투자자 매도세 영향 커투자심리 회복돼야 <SK하이닉스> 주가 상승에 주식평가액 1조 급증 삼성전자가 연초,0
2024-11-25 15:00:00,셀트리온068270 NAVER035420 신한지주055550 등이 1대 올랐고 현대차005380 삼성물산028260 <SK하이닉스>000660 등이 상승 마감했다 반면 현대모비스012330는 2대 밀렸고 POSCO홀딩스005490 기아000270,1
2024-11-25 15:00:00,바이든 행정부는 삼성전자에 보조금 64억 달러 <SK하이닉스>에는 보조금 4억5천만 달러와 5억 달러 대출을 지급하기로 잠정 합의했으나 확정하지는 않았다 세계 1위 반도체 파운드리위탁생산 기업 대만 TSMC는 최근,0
2024-11-25 15:00:00,시가총액 상위 종목에서는 삼성전자339 <SK하이닉스>017 LG에너지솔루션358 삼성바이오로직스257 현대차092 삼성전자우198 셀트리온190 네이버168 등은 상승한 가운데 기아061,0
2024-11-25 15:00:00,기관이 4539억원 매수세를 보였고 개인과 외국인이 각각 4518억원 768억원을 매도했다시가총액 상위 10개 종목을 살펴보면 <SK하이닉스>017 LG에너지솔루션358 삼성바이오로직스257 현대차0,2
2024-11-25 15:00:00,앵커 삼성전자가 시장 진입에 언젠가 만약에 성공을 한다 그러면 <SK하이닉스>의 전고점 회복은 앞으로 어려워지는 건가요 김성훈 MHB파트너스 이사 일단 그렇게 약간 이분법적인 사고가 지금은 필요한 시기는 아닌 것,2
2024-11-25 15:00:00,최근 기업들이 밸류업 방안을 속속 발표하면서 인공지능AI 메모리 강자인 <SK하이닉스>의 내년 주주 배당정책에도 관심이 쏠린다 지난 2022년 발표된 <SK하이닉스>의 3개년 배당정책은 올해로 끝난다 25일,0
2024-11-25 15:00:00,첫 번째 세션은 강 회장과 고승범 전 금융위원장 김성한 전 국가안보실장 김종석 전 규제개혁위원회 공동위원장 김진국 전 <SK하이닉스> 부사장 윤상직 전 산업부 장관이 국제정세산업경제금융 등 신산업정책,0
2024-11-25 15:00:00,이에 따라 인텔이 보조금 85억 달러를 지원받으며 TSMC 66억 달러약 9조2459억원 삼성전자 64억 달러약 8조9657억원 <SK하이닉스> 4억5000만 달러약 6304억원 등을 보조금으로 받기로 예비적 합의를 맺었다 현재,1
2024-11-25 15:00:00,한편 코스피 시가총액 상위 10개 종목 LG에너지솔루션373220 <SK하이닉스>000660 삼성바이오로직스207940 현대차005380 삼성전자005930 삼성전자우005935 NAVER035420 셀트리온068270은 상승하며 장을,0
2024-11-25 15:00:00,이는 AI 가속기에 필수로 들어가는 첨단 메모리 반도체인 고대역폭메모리HBM를 언급한 것으로 경쟁사는 <SK하이닉스>를 지칭한 것으로 보인다 포천은 외부 고객의 맞춤형 칩을 공급하는 파운드리 사업에서도,0
2024-11-25 15:00:00,황 CEO는 앞서 열린 3분기810월 실적 발표 콘퍼런스콜를 통해 메모리 공급업체로 <SK하이닉스>마이크론 등을 언급했지만 삼성전자는 호명하지 않았다 엔비디아는 삼성전자로부터 5세대 고대역폭 메모리HBM인,0
2024-11-25 15:00:00,삼성전자 <SK하이닉스> 마이크론의 공격적인 HBM 생산 확장으로 일반 D램 제품의 공급이 제한이 발생하며 가격이 오를 것으로 예측됐었으나 시장 상황에 달라지며 내년 가격이 약세를 보일 것이란 전망에 무게가,0
2024-11-25 15:00:00,강석훈 산업은행 회장이 좌장을 맡았으며 패널로 고승범 전 금융위원회 위원장 윤상직 전 산업통상자원부 장관 김종석 전 규제개혁위원회 공동위원장 김성한 전 국가안보실장 김진국 전 <SK하이닉스> 부사장 등이,0
2024-11-25 15:00:00,첫 번째 세션에서는 강석훈 한국산업은행 회장과 고승범 전 금융위원장 김성한 전 국가안보실장 김종석 전 규제개혁위원회 공동위원장 김진국 전 <SK하이닉스> 부사장 윤상직 전 산업부 장관이 국제정세산업경제,0
2024-11-25 15:00:00,이날 포럼에서는 고승범 전 금융위원장 김성한 전 국가안보실장 김종석 전 규제개혁위원회 공동위원장 김진국 전 <SK하이닉스> 부사장 윤상직 전 산업부 장관이 참여해 국제정세산업경제금융 분야에 대해 논의하는,0
2024-11-25 15:00:00,첫 번째 세션에서는 강석훈 산은 회장과 고승범 전 금융위원장 김성한 전 국가안보실장 김종석 전 규제개혁위원회 공동위원장 김진국 전 <SK하이닉스> 부사장 윤상직 전 산업부 장관이 국제정세산업경제금융 등 신,0
2024-11-25 15:00:00,강 회장과 고승범 전 금융위원장 김성한 전 국가안보실장 김종석 전 규제개혁위원회 공동위원장 김진국 전 <SK하이닉스> 부사장 윤상직 전 산업부 장관이 국제정세산업경제금융 등 신산업정책 시대의 핵심 분야에,0
2024-11-25 15:00:00,<SK하이닉스>가 최근 321단 적층 낸드플래시 메모리 개발에 세계 최초로 성공하자 삼성전자는 내년 하반기 400단 낸드플래시 제품을 개발해 자존심을 회복하겠다는 의지를 드러내고 있다 그래픽 비즈니스포스트,0
2024-11-25 15:00:00,먼저 삼성전자가 세계 최대 메모리칩 제조업체인 반면 AI반도체인 고대역폭메모리HBM 분야에서는 경쟁사인 <SK하이닉스>에 뒤처지고 있다는 지적이다 실제 <SK하이닉스>는 AI인공지능 시대를 겨냥한 HBM에,0
2024-11-25 15:00:00,다만 블룸버그 통신은 황 CEO가 최근 3분기 실적 발표 후 콘퍼런스콜에서 메모리 공급업체로 <SK하이닉스>마이크론 등을 언급하면서도 삼성전자는 거론하지 않았다고 짚었다 현재 엔비디아는 <SK하이닉스>로부터 HBM,0
2024-11-25 15:00:00,삼성전자가 세계 최대 메모리칩 제조업체이지만 AI 반도체인 고대역폭 메모리HBM 부문 경쟁에서는 <SK하이닉스>에 뒤처져 있다고 FT는 지적했다 여기에 지난 7월에는 노조가 사상 첫 파업에 나서는가 하면 최근 10조원,2
2024-11-25 15:00:00,미국 대표 반도체 업체인 인텔의 보조금이 줄어들면 바이든 행정부가 한국의 삼성전자 <SK하이닉스>에 약속했던 지원금 규모 역시 축소될 가능성도 있다 24일현지시간 뉴욕타임스NYT는 바이든 행정부의 반도체,2
2024-11-25 15:00:00,현재 엔비디아는 <SK하이닉스>로부터 HBM 물량 대부분을 공급받고 있다 시장조사업체 트렌스포스에 따르면 지난해 HBM 시장 점유율은 <SK하이닉스> 53 삼성전자 38 미국 마이크론 9순이었다 그의 발언이 관심을,0
2024-11-25 15:00:00,아직 지급을 확정 짓지 못한 삼성전자 <SK하이닉스> 등 우리 기업의 보조금에도 영향이 있을지 주목된다 25일 업계에 따르면 뉴욕타임즈NYT는 바이든 행정부가 인텔의 투자 지연과 기술 로드맵 고객 수요 등을 고려해,0
2024-11-25 15:00:00,청주 가경동은 <SK하이닉스>가 속한 업무 지구와 원도심 사이에 대형마트가 위치해 직주 근접성과 정주 여건을 충족하는 권역으로 알려졌다 커넥트현대 등의 쇼핑몰과 숙박시설 등 각종 생활 인프라를 누릴 수 있다 또한,0
2024-11-25 14:00:00,삼성전자에 이어 삼성SDI2477억원 <SK하이닉스>2210억원 현대차2100억원 알테오젠1471억원 삼성바이오로직스1220억원 KTG1202억원 순으로 순매도 규모가 컸다 허재환 유진투자증권 연구원은 외국인 매도는,2
2024-11-25 10:00:00,현재 GPU 제조는 엔비디아가 GPU에 들어가는 HBM 공급은 <SK하이닉스>가 사실상 독점하고 있는 구조이다 보니 AI 반도체 제품의 구매 단가가 높게 형성돼 있다 곽 부서장은 구매사들 사이에서성능이 가장 좋은 최신,0
2024-11-25 16:00:00,92 <SK하이닉스>000660 017 등은 상승했다 기아000270 061 KB금융05560 041 등은 하락했다 코스닥은 전날 대비 1982p293 상승한 69683에 거래를 마쳤다 외국인은 631억 원 기관은 1250억 원,1
2024-11-25 16:00:00,첫 번째 세션에서는 강석훈 한국산업은행 회장과 고승범 前금융위원장 김성한 前국가안보실장 김종석 前규제개혁위원회 공동위원장 김진국 前<SK하이닉스> 부사장 윤상직 前산업부 장관이 국제정세산업경제,0
2024-11-25 16:00:00,삼성전자는 주말 젠슨황 엔비디아 CEO가 삼성전자의 HBM3E 8단 12단 심사에서 유의미한 진전을 보였다고 언급하면서 큰 폭으로 올랐고 <SK하이닉스>도017 오르면서 오랜만에 두 회사가 엇갈림 없이 동반,1
2024-11-25 16:00:00,청두가오전 대표의 경우 삼성전자 상무와 하이닉스반도체현 <SK하이닉스> 부사장을 역임하는 등 국내 반도체 업계에서 30년간 종사한 인물이다 이외에도 지난 10월 국내 디스플레이 업체에서 영업비밀을 촬영한 뒤,0
2024-11-25 16:00:00,세션에는 강석훈 한국산업은행 회장과 고승범 전 금융위원장 김성한 전 국가안보실장 김종석  전 규제개혁위원회 공동위원장 김진국  전 <SK하이닉스> 부사장 윤상직 전 산업부 장관이 국제정세산업경제금융 등,0
2024-11-25 16:00:00,첫 번째 세션에서는 강석훈 한국산업은행 회장과 고승범 전 금융위원장 김성한 전 국가안보실장 김종석 전 규제개혁위원회 공동위원장 김진국 전 <SK하이닉스> 부사장 윤상직 전 산업부 장관이 국제정세산업경제,0
2024-11-25 16:00:00,세계 최대 HBM 수급자인 엔비디아에 <SK하이닉스>와 공급 경쟁을 벌이면서 실적과 기술력 회복 두 마리 토끼를 모두 잡을 수 있는 기회다 시장에서는 삼성전자와 <SK하이닉스>의 AI칩 경쟁이 본격화될 것으로 보고 있다,1
2024-11-25 16:00:00,청두가오전 대표는 삼성전자 상무와 하이닉스반도체현 <SK하이닉스> 부사장을 지내며 국내 반도체 업계에서 30년을 근무한 인물이다 또한 9월에는 한 화학업체의 영업비밀을 촬영해 중국 업체와의 기술이전 계약에,0
2024-11-25 16:00:00,엔비디아에 HBM을 공급하고 있는 <SK하이닉스>017의 주가 상승은 미미했다 LG에너지솔루션358 LG화학285 삼성SDI316 포스코퓨처엠471 등 이차전지 관련 종목은 유럽 최대 전기차 배터리 업체인,2
2024-11-25 16:00:00,엔비디아에 HBM을 공급하고 있는 <SK하이닉스>는 지난 주말 미국 증시에서 엔비디아 주가가 3대 급락한 여파로 상승폭이 017에 그쳤다 LG에너지솔루션358 LG화학285 삼성SDI316 포스코퓨처엠471 등,2
2024-11-25 16:00:00,현재 엔비디아는 대량의 HBM3E가 필요한 상황이지만 <SK하이닉스> 단독으로는 급증하는 수요를 감당하기 힘들다 엔비디아 스스로 지정한 양산 일정도 매우 빠듯하다 2024년말 블랙웰 2026년에는 그 다음 세대인 루빈,2
2024-11-25 16:00:00,시가총액 상위 종목 중에는 삼성전자339를 비롯해 <SK하이닉스>017 LG에너지솔루션358 삼성바이오로직스257 현대자동차092 삼성전자우198 등이 상승했다 반면 기아061 KB금융041은,1
2024-11-25 16:00:00,전 지사장은 일부 기업이 삼성전자 <SK하이닉스>의 의존도를 줄이고 중국 비중을 늘려왔는데 내년에는 어려움에 직면할 수 있다며 현재의 수출 제약이 해소되지 않는다면 향후 신규 투자가 어려워 성장률이,0
2024-11-25 16:00:00,이밖에 <SK하이닉스>017 LG에너지솔루션358 삼성바이오로직스257 현대차092 네이버168 삼성전자우198 셀트리온190 등은 상승했지만 기아061 KB금융041 등은 하락했다,1
2024-11-25 16:00:00,HBM 선두주자 <SK하이닉스>는 잠재적 경쟁자 삼성전자의 등장 우려에 하락 출발했다 그러나 투자심리 개선의 영향으로 장 중 상승 전환해 전 거래일보다 017 상승한 17만7000원에 장을 마쳤다 LG에너지솔루션,1
2024-11-25 16:00:00,한국은 중국 장쑤성 우시시의 1위 수입국이자 3위 수출시장으로 약 800개가 넘는 한국 기업이 약 800개가 넘는 한국 기업이 해당 지역에 진출해 약 260억 달러한화 약 36조 원를 투자했으며 이 중 <SK하이닉스>는 장쑤성 내,0
2024-11-25 16:00:00,엔비디아에 HBM을 공급하고 있는 <SK하이닉스>는 017 상승했다 LG에너지솔루션358 LG화학285 삼성SDI316 포스코퓨처엠471 등 이차전지 관련 종목은 유럽 최대 전기차 배터리 업체인 스웨덴,1
2024-11-25 16:00:00,이 밖에 <SK하이닉스>는 017 LG에너지솔루션은 358 삼성바이오로직스는 257 등 올랐다 반면 기아와 KB금융은 061 041 내렸다 업종별로도 빨갛게 물들었다 증권049 보험058 철강및금속145 운수장비,1
2024-11-25 16:00:00,반면 이미 엔비디아에 HBM을 공급하고 있는 <SK하이닉스>017의 주가 상승폭은 크지 않았다 아울러 LG에너지솔루션358 LG화학285 삼성SDI316 포스코퓨처엠471 등 2차전지 관련 종목들이 유럽 최대,2
2024-11-25 16:00:00,<SK하이닉스> 주가는 017 상승했다 이 밖에 LG에너지솔루션도 358대 급등세 속 장을 마쳤다 2차전지주인 삼성SDI316 SK이노베이션170 포스코퓨처엠471 등도 올랐다 인플레이션감축법IRA 회의론자인,1
2024-11-25 16:00:00,제외하면 외국인 투자가들은 지난 8월 이후에도 4500억 원 11월 미국 대선 이후에도 5300 억 원 순매수를 보이고 있다고 했다 한편 <SK하이닉스>는 전일 대비 300원017 오른 17만 7000원에 강보합 마감했다,1
2024-11-25 16:00:00,반면 한화에어로스페이스341억원 현대건설314억원 포스코홀딩스284억원 KTG273억원 삼성중공업267억원 현대제철228억원 등을 순매도했으며 <SK하이닉스> 알테오젠 리가켐바이오 한화오션 삼성화재,2
2024-11-25 16:00:00,한국거래소에 따르면 삼성전자는 직전거래일 대비 339 상승한 5만7900원 <SK하이닉스>는 017 상승한 17만7000원에 각각 거래를 마쳤다 IT 대형주 중 LG전자가 096 올랐다 2차전지주 중 LG에너지솔루션358,1
2024-11-25 16:00:00,삼성전자339 <SK하이닉스>017 LG에너지솔루션358 삼성바이오로직스257 현대차092 셀트리온190 네이버168 등은 강세를 기록해다 반면 기아061 KB금융041등은 내렸다 이재원,1
2024-11-25 16:00:00,김진국 전 <SK하이닉스> 부사장은 조만간 무어의 법칙1824개월마다 반도체 집적도 2배 증가이 더 진전을 이루지 못하는 기술적 변곡점이 다가올 것이라며 기술의 변곡점에서 다시 한번 국책 프로그램을 통해 산업,0
2024-11-25 16:00:00,왜냐하면 그동안 <SK하이닉스>와의 격차 때문에 삼성전자의 시가총액 비중이 20 중후반대였던 게 지금 16까지 떨어졌습니다 굉장히 시가총액이 줄어들었다는 거고 반대로 하이닉스는 3였던 시가총액이 6를,2
2024-11-25 16:00:00,아직 지급을 확정 짓지 못한 삼성전자와 <SK하이닉스> 등 우리 반도체 업계의 보조금에도 영향이 있을지 귀추가 주목된다 25일 뉴욕타임스가 인용한 소식통에 따르면 바이든 행정부가 인텔의 투자 지연과 기술 로드맵,2
2024-11-25 16:00:00,삼성SDI 삼성디스플레이 등의 삼성계열사들은 이미 천안 아산 일대에 대규모 생산시설을 마련해 자리를 잡았으며 청주에는 <SK하이닉스>가 들어와 있다 이 외에도 현대자동차 LG생활건강 등의 기업들도 충남 충북,0
2024-11-25 16:00:00,엔비디아 납품 기대감에 삼성전자 34<SK하이닉스> 017 대비 루머에 앓던 알테오젠 13 급반등코스피 거래대금 13조원대 코스피가 25일 삼성전자와 이차전지 종목의 동반 강세에 힘입어 1 넘게 상승해 2,1
2024-11-25 16:00:00,이에 따라 인텔이 보조금 85억 달러를 지원받으며 TSMC 66억 달러약 9조2459억원 삼성전자 64억 달러약 8조9657억원 <SK하이닉스> 4억5000만 달러약 6304억원 등을 보조금으로 받기로 예비적 합의를 맺었다 현재,1
2024-11-25 16:00:00,청두가오전 대표는 국내 반도체 업계에서 몇십 년간 근무한 인물로 삼성전자 상무와 <SK하이닉스> 부사장 등을 지냈다 광주경찰청은 지난달 국내 디스플레이 업체의 영업 비밀을 촬영한 뒤 이를 중국 업체에 유출해,0
2024-11-25 16:00:00,삼성전자는 전날보다 339 오른 5만7900원에 거래를 마치면서 종가 기준 지난 4일5만8700원 이후 21일 만에 최고가를 기록했으며 장 초반 밀리던 <SK하이닉스>도 017 오른 17만7000원에 장을 마감해 보합권을,1
2024-11-25 16:00:00,92 <SK하이닉스>000660 017 등은 상승했다 기아000270 061 KB금융05560 041 등은 하락했다 코스닥은 전날 대비 1982p293 상승한 69683에 장을 마쳤다 외국인은 631억 원 기관은 1250억 원 각각,1
2024-11-25 16:00:00,코스피 시가총액 상위 종목은 삼성전자005930339 <SK하이닉스>000660017 LG에너지솔루션373220358 삼성바이오로직스207940257 현대차005380092 셀트리온068270190 네이버NAVER035420168,0
2024-11-25 16:00:00,시가총액 상위 종목에서는 삼성전자339 <SK하이닉스>017 LG에너지솔루션358 등이 올랐고 기아061 KB금융041 POSCO홀딩스066 등이 내렸다 같은날 코스닥 지수는 전 거래일 대비 1982p293,2
2024-11-25 16:00:00,이들 세 지역의 경우 평택은 삼성전자 캠퍼스 이천은 <SK하이닉스> 공장 안성은 반도체 산단 조성 예정 등 반도체 산업의 수혜가 기대되는 이른바 반세권 지역으로 불리는 공통점이 있다 업계에서는 반도체 산업,0
2024-11-25 16:00:00,에스케이<SK하이닉스>는 4세대에 이어 5세대 제품도 엔비디아에 사실상 독점 공급해왔다 블룸버그 산하 연구기관인 블룸버그인텔리전스BI는 최근 삼성전자가 고대역폭메모리 부문에서 따라잡는 시기가 2025년은,0
2024-11-25 16:00:00,<SK하이닉스>는 장 초반 하락세를 보이다 장 후반 저가 매수세 등이 유입되며 017 오른 채 마감했다 전날 블룸버그통신 보도에 따르면 황 CEO는 23일현지시간 홍콩 과학기술대 명예박사 학위 수여식에서,0
2024-11-25 16:00:00,청두가오전 대표는 삼성전자 상무와 하이닉스반도체현 <SK하이닉스> 부사장을 지내며 국내 반도체 업계에서 30년을 근무한 인물이다경찰은 또 올해 해외유출 6건에서 발생한 범죄수익 49억원 상당을 환수했다,2
2024-11-25 16:00:00,첫 번째 세션에서는 강 회장과 고승범 전 금융위원장 김성한 전 국가안보실장 김종석 전 규제개혁위원회 공동위원장 김진국 전 <SK하이닉스> 부사장 윤상직 전 산업부 장관이 국제정세산업경제금융 등 산업정책,0
2024-11-25 16:00:00,해당 사건의 피의자는 삼성전자와 <SK하이닉스>에서 오랜 경력을 쌓은 인물로 경찰은 이들을 구속기소했다 또 서울경찰청은 중국 경쟁업체로 이직한 후 사용할 목적으로 OLED 관련 국가핵심기술을 촬영한 혐의로,2
2024-11-25 16:00:00,시가총액 상위 종목 중 <SK하이닉스>017 LG에너지솔루션358 삼성바이오로직스257 현대차092 NAVER168 삼성전자339 삼성전자우198 셀트리온190 등이 상승했다 기아061 KB금융041,1
2024-11-25 15:00:00,이투데이손민지 기자  국민연금 빅4 주식평가액 분석 삼성전자 주식평가액 연초 365조256조 외국인 투자자 매도세 영향 커투자심리 회복돼야 <SK하이닉스> 주가 상승에 주식평가액 1조 급증 삼성전자 주가가 연초,0
2024-11-25 15:00:00,현재 엔비디아는 <SK하이닉스>로부터 HBM 물량 대부분을 공급받고 있다 시장조사업체 트렌스포스에 따르면 지난해 HBM 시장 점유율은 <SK하이닉스> 53 삼성전자 38 미국 마이크론 9순이었다 그의 발언이 관심을,0
2024-11-25 17:00:00,삼성SDI 삼성디스플레이 등의 삼성계열사들은 이미 천안 아산 일대에 대규모 생산시설을 마련해 자리를 잡았으며 청주에는 <SK하이닉스>가 들어와 있다 이 외에도 현대자동차 LG생활건강 등의 기업들도 충남 충북,0
2024-11-25 17:00:00,첫 번째 세션에서는 강석훈 회장과 고승범 전 금융위원장 김성한 전 국가안보실장 김종석 전 규제개혁위원회 공동위원장 김진국 전 <SK하이닉스> 부사장 윤상직 전 산업부 장관이 국제정세산업경제금융 등,0
2024-11-25 17:00:00,삼성전자339를 필두로 <SK하이닉스>017 LG에너지솔루션358 등 시가총액 상위주가 상승세를 보였다 개선된 지수 흐름이 다음달까지 이어질지 관심이 쏠린다 2020년부터 올해까지 10월 코스피지수 등락률을,0
2024-11-25 17:00:00,첫 번째 세션에서는 강석훈 산은 회장과 고승범 전 금융위원장 김성한 전 국가안보실장 김종석 전 규제개혁위원회 공동위원장 김진국 전 <SK하이닉스> 부사장 윤상직 전 산업부 장관이 국제정세산업경제금융 등,0
2024-11-25 17:00:00,코스피 시장에서는 삼성전자<SK하이닉스>를 비롯한 반도체주는 물론이고 LG에너지솔루션2차전지 삼성바이오로직스바이오 등 주요 업종별 대장주가 상승세를 나타냈다 코스닥 시장에서도 바이오 대장주인,0
2024-11-25 17:00:00,코스피 시가총액 상위 10개 종목 중 LG에너지솔루션358 삼성전자339 삼성바이오로직스257 삼성전자우198 셀트리온190 NAVER168 현대차092 <SK하이닉스>017 등은 상승했다 기아061 KB금융,1
2024-11-25 17:00:00,이에 업계에선 반도체과학법칩스법 최대 수혜 기업으로 꼽힌 인텔의 보조금 삭감 논의로 인해 삼성전자 <SK하이닉스> 등 국내 기업들 역시 보조금 역시 축소 논의 대상이 될 수 있다는 우려의 목소리가 나온다 25일,2
2024-11-25 17:00:00,실제 2000년대 초반 <SK하이닉스>가 현대전자 시절 산업은행의 구제 금융을 지원받은 걸 두고 당시 미국은 WTO의 보조금 협정을 위배한다며 하이닉스 제품에 고율의 상계관세 등을 부과한 적이 있다 상계관세는 수출국,0
2024-11-25 17:00:00,삼성전자339 <SK하이닉스>017 LG에너지솔루션358 삼성바이오로직스257 현대차092 삼성전자우198 셀트리온190 네이버168 등 8개 종목 주가가 상승했다 반면 기아061 KB금융041 주가는,1
2024-11-25 17:00:00,시장 선점에 속도를 내고 있는 <SK하이닉스>를 잡기 위한 역전의 발판을 마련한 셈입니다 젠슨 황 CEO는 현재 삼성전자 5세대 HBMHBM3E 8단12단 제품을 테스트하고 있다며 납품 승인을 위해 최대한 빨리 작업 중,1
2024-11-25 17:00:00,이외 삼성바이오로직스257 삼성전자우198 셀트리온190 네이버NAVER168 현대차092 <SK하이닉스>017 순으로 차지했다 코스닥 지수는 전장 67701 대비 1982p293 오른 69683에 장을 마쳤다,1
2024-11-25 17:00:00,첫 번째 세션에서는 강석훈 한국산업은행 회장과 고승범 前금융위원장 김성한 前국가안보실장 김종석 前규제개혁위원회 공동위원장 김진국 前<SK하이닉스> 부사장 윤상직 前산업부 장관이 국제정세산업경제,0
